Year;Id;Waste_Type;Waste treatment plants;Input to waste treatment plants;Wastes generated in the own local unit;Waste delivered from the domestic territory;Waste delivered from abroad
2020;EAV-100604-U;Copper: Other particulates and dust;3;5.4;;4.8;0.6
2020;EAV-100701-U;Silver etc: Slags from primary a. secondary prod.;3;2.8;;0.6;2.2
2020;EAV-100702-U;Silver etc: Dross,skimmings fr. prim.,secon. prod.;4;0.2;;0.1;0.1
2020;EAV-100704-U;Silver etc: Other particulates and dust;11;2.8;0.0;1.6;1.3
2020;EAV-100799-U;Silver,gold,platinum thermal metall.:Wastes n.o.s.;9;177.8;0.0;112.9;64.9
2020;EAV-100804-U;Non-ferrous: Particulates and dust;12;1.6;0.5;1.1;0.0
2020;EAV-100808-G;Non-ferrous: Salt slag from primary, second. prod.;4;0.3;;0.1;0.2
2020;EAV-100809-U;Non-ferrous: Other slags;8;20.3;0.1;20.2;0.0
2020;EAV-100810-G;Non-ferrous: Dross, skimmings that are flammable;4;0.2;;0.2;0.0
2020;EAV-100811-U;Dross and skimmings (exept 100810);8;4.3;;3.6;0.7
2020;EAV-100815-G;Non-ferrous: Flue-gas dust cont. hazardous subst.;17;4.5;0.0;4.2;0.3
2020;EAV-100816-U;Flue-gas dust (except 100815);8;0.2;0.0;0.2;
2020;EAV-100899-U;Non-ferrous thermal metallurgy: Wastes n.o.s.;3;0.0;;0.0;
2020;EAV-100903-U;Ferrous: Furnace slag;81;176.6;8.2;168.2;0.2
2020;EAV-100905-G;Ferrous: Casting cores,moulds, not undergone pour.;4;0.1;0.0;0.1;
2020;EAV-100906-U;Casting cores,moulds,not underg.pour. (ex.100905);43;116.0;;116.0;
2020;EAV-100907-G;Ferrous: Casting cores, moulds, undergone pouring;10;2.4;;2.4;
2020;EAV-100908-U;Casting cores,moulds,undergone pouring (ex.100907);160;1191.1;63.7;1126.8;0.7
2020;EAV-100909-G;Ferrous: Flue-gas dust cont. hazardous substances;26;6.3;0.0;6.3;
2020;EAV-100910-U;Flue-gas dust (except 100909);47;54.8;3.5;51.2;0.0
2020;EAV-100911-G;Ferrous: Other particulates cont. hazardous subst.;3;0.1;;0.1;
2020;EAV-100912-U;Other particulates (except 100911);6;2.9;;2.2;0.8
2020;EAV-100999-U;Casting of ferrous pieces: Wastes n.o.s.;3;0.1;;0.1;
2020;EAV-101003-U;Non-ferrous: Furnace slag;9;22.8;;20.6;2.2
2020;EAV-101006-U;Casting cores,moulds,not underg.pour. (ex.101005);10;2.3;;2.3;
2020;EAV-101007-G;Non-ferrous: Casting cores,moulds,undergone pour.;7;2.5;;1.3;1.2
2020;EAV-101008-U;Casting cores,moulds,undergone pouring (ex.101007);86;138.1;23.3;114.6;0.2
2020;EAV-101009-G;Non-ferrous: Flue-gas dust cont. hazardous subst.;8;4.7;;4.4;0.3
2020;EAV-101010-U;Flue-gas dust (except 101009);10;1.1;;1.1;
2020;EAV-101011-G;Non-ferrous: Other particulates cont. haza. subst.;5;1.9;;0.0;1.9
2020;EAV-101099-U;Casting of non-ferrous pieces: Wastes n.o.s.;4;6.3;;5.7;0.6
2020;EAV-101103-U;Waste glass-based fibrous materials;39;33.9;20.7;13.1;
2020;EAV-101105-U;Manufacture of glass: Particulates and dust;9;2.8;1.7;1.1;
2020;EAV-101109-G;Waste preparation mixture before thermal process.;9;0.5;0.0;0.5;
2020;EAV-101110-U;Waste prep.mixture bef.thermal process.(ex.101109);8;2.1;;2.1;
2020;EAV-101111-G;Waste glass in small particles cont. heavy metals;8;6.6;;6.6;
2020;EAV-101112-U;Waste glass (except 101111);56;364.2;133.1;204.3;26.8
2020;EAV-101113-G;Glass-polishing, -grinding sludge;11;1.1;0.0;1.1;
2020;EAV-101114-U;Glass-polishing, -grinding sludge (except 101113);39;3.2;;3.1;0.1
2020;EAV-101115-G;Manuf. of glass: Solid wastes from flue-gas treat.;16;3.4;0.0;3.1;0.2
2020;EAV-101116-U;Solid wastes from flue-gas treatment (ex. 101115);8;3.8;;3.8;
2020;EAV-101119-G;Manuf. of glass: Sol.wastes fr.on-site effl.treat.;7;1.2;;1.2;
2020;EAV-101120-U;Solid wastes from on-site effl. treatm.(ex.101119);6;0.5;;0.5;
2020;EAV-101201-U;Ceramic goods: Waste prep.mixture bef.thermal pro.;26;30.6;11.7;18.9;
2020;EAV-101203-U;Ceramic goods: Particulates and dust;22;5.5;;5.0;0.5
2020;EAV-101206-U;Ceramic goods: Discarded moulds;12;4.3;;4.3;
2020;EAV-101208-U;Waste ceramics, bricks, tiles, constr. Products;40;24.5;9.2;14.9;0.4
2020;EAV-101209-G;Ceramic goods: Solid wastes from gas treatment;11;1.5;;1.5;
2020;EAV-101210-U;Solid wastes from gas treatment (except 101209);24;7.7;;7.7;
2020;EAV-101213-U;Ceramic goods: Sludge from on-site effl. treatment;17;8.7;0.7;8.0;
2020;EAV-101299-U;Ceramic goods, bricks, tiles: Wastes n.o.s.;5;1.3;;1.3;
2020;EAV-101301-U;Cement etc: Waste prep. mixture bef. thermal proc.;4;8.1;4.3;3.8;
2020;EAV-101304-U;Wastes from calcination and hydration of lime;20;55.6;52.9;2.7;
2020;EAV-101306-U;Cement etc: Particulates, dust (ex. 101312,101313);32;20.5;5.0;15.5;
2020;EAV-101311-U;Wastes fr.cement-based comp.mat.(ex.101309,101310);26;21.7;;21.7;
2020;EAV-101312-G;Cement etc: Solid wastes from gas treatment;11;19.0;;19.0;
2020;EAV-101313-U;Solid wastes from gas treatment (except 101312);4;19.3;2.2;17.1;
2020;EAV-101314-U;Waste concrete and concrete sludge;65;53.9;0.9;52.9;
2020;EAV-101399-U;Cement, lime and plaster: Wastes n.o.s.;6;1.5;;1.5;
2020;EAV-101401-G;Crematoria: Waste from gas cleaning cont. mercury;11;0.4;0.0;0.3;0.1
2020;EAV-110105-G;Surface treatment: Pickling acids;73;162.4;5.4;114.3;42.8
2020;EAV-110106-G;Surface treatment: Acids n.o.s.;43;9.9;4.8;4.9;0.2
2020;EAV-110107-G;Surface treatment: Pickling bases;65;79.3;3.6;64.2;11.5
2020;EAV-110108-G;Surface treatment: Phosphatising sludges;49;6.8;0.3;6.4;0.0
2020;EAV-110109-G;Surface treatment: Sludges, filter cakes;92;256.2;184.8;59.9;11.5
2020;EAV-110110-U;Sludges and filter cakes (except 110109);77;89.2;47.5;40.6;1.0
2020;EAV-110111-G;Surface treatment: Aqueous rinsing liquids;85;207.9;137.2;67.6;3.1
2020;EAV-110112-U;Aqueous rinsing liquids (except 110111);45;87.2;50.8;36.4;
2020;EAV-110113-G;Surface treatment: Degreasing wastes;43;15.0;0.0;14.9;0.1
2020;EAV-110114-U;Degreasing wastes (except 110113);16;0.7;0.0;0.7;
2020;EAV-110116-G;Surface treatment: Saturated,spent ion exch.resins;11;0.1;0.0;0.1;0.0
2020;EAV-110198-G;Surface treatment: Other wastes cont. haza. subst.;54;18.0;1.1;15.0;1.9
2020;EAV-110199-U;Surface treatment: Wastes n.o.s.;17;0.1;0.0;0.1;0.0
2020;EAV-110202-G;Sludges from zinchydrometallurgy;10;168.8;165.6;1.6;1.5
2020;EAV-110203-U;Wastes from the production of anodes;3;0.0;;0.0;
2020;EAV-110206-U;Wastes from copper hydromet. Processes (ex.110205);5;0.5;;0.2;0.3
2020;EAV-110207-G;Non-ferrous hydromet. processes: Other wastes;4;14.2;;14.2;
2020;EAV-110299-U;Non-ferrous hydromet. processes: Wastes n.o.s.;6;17.0;;17.0;0.0
2020;EAV-110301-G;Sludges,solids fr.temp.proc.: Wastes cont. cyanide;10;0.9;;0.4;0.5
2020;EAV-110302-G;Sludges,solids from tempering proc.: Other wastes;11;1.0;0.0;0.9;0.1
2020;EAV-110501-U;Hot galvanising processes: Hard zinc;5;7.6;;5.3;2.3
2020;EAV-110503-G;Hot galvan. proc.: Solid wastes from gas treatment;6;0.2;;0.2;
2020;EAV-120101-U;Ferrous metal filings and turnings;118;601.4;2.4;575.2;23.8
2020;EAV-120102-U;Ferrous metal dust and particles;185;1074.5;2.5;1046.5;25.5
2020;EAV-120103-U;Non-ferrous metal filings and turnings;109;120.7;0.7;101.8;18.2
2020;EAV-120104-U;Non-ferrous metal dust and particles;96;98.1;5.3;83.7;9.1
2020;EAV-120105-U;Plastics shavings and turnings;92;35.3;0.2;32.5;2.6
2020;EAV-120106-G;Mineral-based machining oils containing halogens;7;0.2;;0.2;
2020;EAV-120107-G;Mineral-based machining oils free of halogens;32;68.0;0.0;67.9;0.1
2020;EAV-120108-G;Machining emulsions, solutions containing halogens;14;1.8;;1.8;
2020;EAV-120109-G;Machining emulsions, solutions free of halogens;116;546.5;67.9;477.9;0.7
2020;EAV-120110-G;Synthetic machining oils;12;0.3;;0.3;
2020;EAV-120112-G;Spent waxes and fats;43;5.5;0.2;4.9;0.3
2020;EAV-120113-U;Welding wastes;36;4.7;0.0;4.7;0.0
2020;EAV-120114-G;Machining sludges containing hazardous substances;65;15.5;1.2;13.4;0.9
2020;EAV-120115-U;Machining sludges (except 120114);69;9.8;0.0;8.5;1.2
2020;EAV-120116-G;Waste blasting material cont. hazardous substances;103;28.9;0.5;26.4;2.0
2020;EAV-120117-U;Waste blasting material (except 120116);256;102.8;2.3;97.9;2.6
2020;EAV-120118-G;Metal sludge (grinding,honing,lapping sl.)cont.oil;57;37.6;0.1;36.9;0.6
2020;EAV-120120-G;Spent grinding bodies and grinding materials;38;4.4;0.0;4.3;
2020;EAV-120121-U;Spent grinding bodies, grind. materials(ex.120120);90;7.9;0.1;7.6;0.2
2020;EAV-120199-U;Surface treatment of metals,plastics:Wastes n.o.s.;42;9.7;0.0;9.2;0.5
2020;EAV-120301-G;Aqueous washing liquids;60;34.9;5.1;29.5;0.3
2020;EAV-120302-G;Steam degreasing wastes;7;0.2;;0.2;
2020;EAV-130101-G;Hydraulic oils, containing PCBs;4;0.1;;0.1;0.0
2020;EAV-130105-G;Hydraulic oils: Non-chlorinated emulsions;19;5.0;0.1;5.0;
2020;EAV-130110-G;Mineral based non-chlorinated hydraulic oils;17;0.8;;0.8;
2020;EAV-130111-G;Synthetic hydraulic oils;4;0.0;;0.0;
2020;EAV-130112-G;Readily biodegradable hydraulic oils;3;0.0;0.0;0.0;
2020;EAV-130113-G;Other hydraulic oils;6;0.1;;0.1;
2020;EAV-130204-G;Mineral-based chlorinated engine, gear, lubr. oils;28;0.9;0.0;0.9;0.0
2020;EAV-130205-G;Mineral-based non-chlor. engine, gear, lubr. oils;86;429.2;3.0;333.1;93.1
2020;EAV-130206-G;Synthetic engine, gear and lubricating oils;12;1.3;0.0;0.3;0.9
2020;EAV-130208-G;Other engine, gear and lubricating oils;27;57.3;0.1;22.5;34.7
2020;EAV-130301-G;Insulating or heat transmission oils cont. PCBs;18;1.1;0.0;0.8;0.2
2020;EAV-130307-G;Mineral-based non-chlor. insul., heat transm. oils;28;10.3;0.2;8.7;1.3
2020;EAV-130308-G;Synthetic insulating and heat transmission oils;19;1.0;0.0;0.9;
2020;EAV-130310-G;Other insulating and heat transmission oils;11;0.8;0.0;0.2;0.6
2020;EAV-130401-G;Bilge oils from inland navigation;7;4.8;;4.8;
2020;EAV-130403-G;Bilge oils from other navigation;9;103.4;;103.4;
2020;EAV-130501-G;Solids from grit chambers and oil/water separators;81;62.6;26.1;36.5;
2020;EAV-130502-G;Sludges from oil/water separators;122;137.3;11.5;125.2;0.6
2020;EAV-130503-G;Interceptor sludges;87;81.4;3.1;78.1;0.2
2020;EAV-130506-G;Oil from oil/water separators;13;5.6;0.7;4.9;
2020;EAV-130507-G;Oily water from oil/water separators;73;41.6;13.8;27.8;
2020;EAV-130508-G;Mixtures of wastes fr.grit chambers,oil/water sep.;107;185.4;3.0;181.5;0.9
2020;EAV-130701-G;Fuel oil and diesel;43;16.7;5.6;11.1;
2020;EAV-130702-G;Petrol;16;0.9;;0.9;
2020;EAV-130703-G;Other fuels (including mixtures);45;19.6;4.5;14.4;0.7
2020;EAV-130802-G;Oil wastes: Other emulsions;65;39.7;14.4;24.8;0.4
2020;EAV-130899-G;Oil wastes: Wastes n.o.s.;52;22.7;0.0;22.7;
2020;EAV-140601-G;Chlorofluorocarbons, HCFC, HFC;13;2.3;0.0;1.8;0.5
2020;EAV-140602-G;Other halogenated solvents and solvent mixtures;34;6.3;0.0;3.3;3.0
2020;EAV-140603-G;Other solvents and solvent mixtures;77;67.0;2.2;54.4;10.4
2020;EAV-140604-G;Sludges or solid wastes cont. halogenated solvents;13;2.6;1.9;0.5;0.2
2020;EAV-140605-G;Sludges or solid wastes containing other solvents;25;3.9;0.0;3.9;0.0
2020;EAV-150101-U;Paper and cardboard packaging;543;3069.8;42.8;3004.1;22.9
2020;EAV-150102-U;Plastic packaging;587;880.4;19.8;779.5;81.1
2020;EAV-150103-U;Wooden packaging;416;665.0;10.6;651.2;3.1
2020;EAV-150104-U;Metallic packaging;120;36.2;0.1;32.3;3.9
2020;EAV-150105-U;Composite packaging;87;47.0;;46.4;0.6
2020;EAV-15010600-U;Mixed packaging undifferentiated;529;2225.6;12.5;2126.8;86.4
2020;EAV-15010601-U;Lightweight packaging (LWP);63;1882.8;0.0;1821.8;61.0
2020;EAV-15010602-U;Mixed recyclables with lightweight packaging;24;308.3;0.8;307.5;
2020;EAV-150107-U;Glass packaging;129;2604.0;0.2;2411.0;192.9
2020;EAV-150109-U;Textile packaging;5;0.4;;0.4;
2020;EAV-150110-G;Packaging cont.residues of or contam.by haza.subs.;121;40.7;1.5;36.3;3.0
2020;EAV-150111-G;Metallic packaging cont. haza. solid porous matrix;3;2.3;;0.8;1.5
2020;EAV-150202-G;Absorbents, filter materials, wiping cloths etc.;156;133.6;4.2;124.1;5.3
2020;EAV-150203-U;Absorbents,filter materials,wip.cloths (ex.150202);191;33.4;0.4;32.1;0.9
2020;EAV-160103-U;End-of-life tyres;196;675.0;0.2;601.2;73.6
2020;EAV-160104-G;End-of-life vehicles;1066;461.0;0.0;456.6;4.3
2020;EAV-160106-U;End-of-life vehicles,cont. no liquids,hazard.comp.;66;309.8;8.7;288.9;12.1
2020;EAV-160107-G;End-of-life vehicles: Oil filters;24;5.5;0.0;5.5;
2020;EAV-160110-G;End-of-life vehicles: Explosive components;5;2.4;;2.3;0.0
2020;EAV-160112-U;Brake pads (except 160111);6;3.7;;3.7;0.0
2020;EAV-160113-G;End-of-life vehicles: Brake fluids;36;9.7;;8.1;1.6
2020;EAV-160114-G;End-of-life vehicles: Antifreeze fluids;42;18.2;0.0;15.8;2.5
2020;EAV-160115-U;Antifreeze fluids (except 160114);9;0.3;;0.3;
2020;EAV-160117-U;End-of-life vehicles: Ferrous metal;96;232.8;4.1;216.9;11.8
2020;EAV-160118-U;End-of-life vehicles: Non-ferrous metal;76;41.2;1.7;36.8;2.7
2020;EAV-160119-U;End-of-life vehicles: Plastic;62;13.1;0.1;11.3;1.6
2020;EAV-160120-U;End-of-life vehicles: Glass;37;54.5;;39.4;15.2
2020;EAV-16012100-G;Hazardous components (ex.160107-11,160113-14);13;3.8;0.0;3.8;
2020;EAV-16012101-G;Hazardous metallic comp. (ex.160107-11,160113-14);4;1.5;0.2;1.4;
2020;EAV-16012200-U;Components undifferentiated;10;2.5;0.0;2.1;0.4
2020;EAV-160199-U;End-of-life vehicles: Wastes n.o.s.;3;0.1;;0.1;
2020;EAV-160209-G;Transformers and capacitors containing PCBs;33;1.3;0.0;1.2;0.1
2020;EAV-160210-G;Discarded equip.cont. or contam.by PCBs(ex.160209);3;0.6;;0.6;0.0
2020;EAV-160211-G;Discarded equip.cont. chlorofluorocarbons,HCFC,HFC;44;18.1;0.0;18.0;0.2
2020;EAV-160212-G;Discarded equipment containing free asbestos;25;9.8;;9.8;
2020;EAV-160213-G;Discarded equip.cont.hazardous comp.(ex.160209-12);171;117.7;1.1;113.0;3.6
2020;EAV-160214-U;Discarded equipment (except 160209-160213);228;276.8;111.6;154.2;10.9
2020;EAV-16021500-G;Hazardous components removed from discarded equip.;42;31.0;0.2;20.2;10.6
2020;EAV-16021600-U;Components removed fr. discarded equip.(ex.160215);144;90.7;0.1;62.7;28.0
2020;EAV-160303-G;Off-specif. batches: Inorganic wastes;42;7.6;0.3;6.3;1.1
2020;EAV-160304-U;Inorganic wastes (except 160303);68;15.8;;12.3;3.5
2020;EAV-160305-G;Off-specif. batches: Organic wastes;39;16.4;1.7;11.6;3.2
2020;EAV-160306-U;Organic wastes (except 160305);59;10.3;0.3;10.0;0.0
2020;EAV-160401-G;Waste ammunition;4;0.8;0.2;0.6;
2020;EAV-160403-G;Other waste explosives;9;0.5;0.1;0.4;0.1
2020;EAV-160504-G;Gases in pressure containers (including halons);45;7.5;0.1;6.1;1.3
2020;EAV-160505-U;Gases in pressure containers (except 160504);8;3.8;;3.7;0.1
2020;EAV-160506-G;Laboratory chemicals consisting of hazardous subs.;38;6.8;0.9;3.6;2.3
2020;EAV-160507-G;Discarded inorganic chemicals cons. of haza. subs.;57;5.0;0.1;4.4;0.5
2020;EAV-160508-G;Discarded organic chemicals cons. of haza. subs.;49;5.8;0.7;4.5;0.6
2020;EAV-160509-U;Discarded chemicals (except 160506,160507,160508);29;3.5;0.1;1.6;1.8
2020;EAV-160601-G;Lead batteries;100;228.2;0.1;182.4;45.7
2020;EAV-160602-G;Ni-Cd batteries;12;1.8;;0.9;0.9
2020;EAV-160603-G;Mercury-containing batteries;4;0.2;0.0;0.1;0.0
2020;EAV-160604-U;Alkaline batteries (except 160603);10;9.4;4.5;1.5;3.4
2020;EAV-160605-U;Other batteries and accumulators;33;14.3;0.1;9.7;4.4
2020;EAV-160606-G;Separately coll. electrolyte from batteries,accum.;17;3.6;;3.6;
2020;EAV-160708-G;Tanks,barrels: Wastes containing oil;115;92.6;3.4;89.0;0.1
2020;EAV-160709-G;Tanks,barrels: Wastes cont. other hazardous subst.;61;33.5;8.1;25.3;0.1
2020;EAV-160799-U;Tanks,barrels: Wastes n.o.s.;14;5.0;3.2;1.8;
2020;EAV-160801-U;Spent catalysts containing gold etc. (ex. 160807);27;10.2;0.1;2.8;7.3
2020;EAV-160802-G;Spent catalysts cont. hazardous transition metals;28;19.5;0.9;8.8;9.8
2020;EAV-160803-U;Spent catalysts cont. transition metals;18;5.9;0.0;1.4;4.4
2020;EAV-160804-U;Spent fluid catalytic cracking cataly. (ex.160807);8;14.2;;2.5;11.8
2020;EAV-160805-G;Spent catalysts containing phosphoric acid;4;0.0;0.0;0.0;
2020;EAV-160806-G;Spent liquids used as catalysts;5;0.1;0.0;0.1;
2020;EAV-160807-G;Spent catalysts contaminated with haza. substances;52;11.5;0.6;6.0;4.8
2020;EAV-160903-G;Peroxides, for example hydrogen peroxide;11;0.1;0.0;0.1;0.0
2020;EAV-160904-G;Oxidising substances, n.o.s.;8;0.3;;0.2;0.1
2020;EAV-161001-G;Aqueous liquid wastes cont. hazardous substances;87;140.1;1.5;124.4;14.2
2020;EAV-161002-U;Aqueous liquid wastes (except 161001);95;170.0;0.0;169.7;0.3
2020;EAV-161003-G;Aqueous concentrates cont. hazardous substances;21;7.6;0.0;6.8;0.8
2020;EAV-161004-U;Aqueous concentrates (except 161003);14;3.3;0.0;3.3;
2020;EAV-161101-G;Carbon-based linings,refractories fr.metall. proc.;15;11.7;;10.0;1.7
2020;EAV-161102-U;Carbon-based linings,refr.fr.met.proc. (ex.161101);19;1.9;;1.1;0.9
2020;EAV-161103-G;Other linings,refractories from metall. processes;31;60.0;;59.8;0.2
2020;EAV-161104-U;Other linings,refrac. fr. metall.proc. (ex.161103);137;462.9;110.9;342.0;10.0
2020;EAV-161105-G;Linings, refractories from non-metall. processes;43;16.2;0.4;15.4;0.5
2020;EAV-161106-U;Linings,refrac. fr.non-metall.processes(ex.161105);98;51.8;3.9;43.1;4.8
2020;EAV-170101-U;Concrete;2656;25211.1;17.3;25193.6;0.3
2020;EAV-170102-U;Bricks;1333;4537.5;6.0;4531.5;0.0
2020;EAV-170103-U;Tiles and ceramics;522;502.2;3.0;499.2;0.0
2020;EAV-170106-G;Mixtures of,or separate fractions of concrete etc.;212;892.6;20.2;859.3;13.1
2020;EAV-170107-U;Mixtures of concrete,bricks,tiles etc. (ex.170106);2661;29428.0;87.9;29339.7;0.4
2020;EAV-170201-U;Wood;660;3123.5;71.9;3028.3;23.3
2020;EAV-170202-U;Glass;262;320.4;0.1;288.6;31.7
2020;EAV-170203-U;Plastic;258;115.2;0.5;112.0;2.8
2020;EAV-170204-G;Glass, plastic, wood cont. hazardous substances;292;906.1;3.8;811.6;90.7
2020;EAV-170301-G;Bituminous mixtures containing coal tar;354;3314.9;1.4;3263.0;50.5
2020;EAV-170302-U;Bituminous mixtures (except 170301);1808;16858.9;40.4;16818.4;0.1
2020;EAV-170303-G;Coal tar and tarred products;127;178.8;0.2;178.6;
2020;EAV-170401-U;Copper, bronze, brass;159;334.7;2.4;199.4;132.9
2020;EAV-170402-U;Aluminium;202;254.3;1.8;205.6;46.9
2020;EAV-170403-U;Lead;98;15.1;0.2;13.9;1.1
2020;EAV-170404-U;Zinc;107;9.5;0.6;7.4;1.5
2020;EAV-170405-U;Iron and steel;469;6082.4;136.8;5787.3;158.3
2020;EAV-170406-U;Tin;35;61.8;0.0;54.0;7.8
2020;EAV-170407-U;Mixed metals;243;156.1;1.0;142.8;12.4
2020;EAV-170409-G;Metal waste contaminated with hazardous substances;38;3.6;0.1;3.2;0.3
2020;EAV-170410-G;Cables cont. oil, coal tar and other haza. subs.;35;3.1;0.1;1.8;1.2
2020;EAV-170411-U;Cables (except 170410);200;175.9;2.5;141.6;31.9
2020;EAV-170503-G;Soil and stones containing hazardous substances;277;2195.0;109.4;2004.9;80.8
2020;EAV-170504-U;Soil and stones (except 170503);3961;125178.8;2453.7;122127.4;597.7
2020;EAV-170505-G;Dredging spoil containing hazardous substances;35;43.8;0.1;43.7;
2020;EAV-170506-U;Dredging spoil (except 170505);116;2020.3;1409.0;611.4;
2020;EAV-170507-G;Track ballast containing hazardous substances;40;251.0;6.8;145.6;98.6
2020;EAV-170508-U;Track ballast (except 170507);195;2149.4;3.4;2146.1;
2020;EAV-170601-G;Insulation materials containing asbestos;41;14.5;0.4;13.0;1.1
2020;EAV-170603-G;Other insulation materials;285;192.2;1.8;179.5;10.9
2020;EAV-170604-U;Insulation materials (except 170601, 170603);278;63.1;20.7;42.4;
2020;EAV-170605-G;Construction materials containing asbestos;282;593.2;2.3;584.0;6.9
2020;EAV-170801-G;Gypsum-based construction materials contaminated;16;0.1;0.0;0.1;
2020;EAV-170802-U;Gypsum-based construction materials (ex. 170801);376;765.7;76.7;664.3;24.8
2020;EAV-170901-G;Construction and demolition wastes cont. mercury;4;1.1;;0.6;0.5
2020;EAV-170902-G;Construction and demolition wastes containing PCB;29;12.7;0.1;12.4;0.2
2020;EAV-170903-G;Other construction and demolition wastes;101;48.3;1.6;45.8;0.9
2020;EAV-170904-U;Mixed construction,demolition wastes(ex.170901-03);828;3542.9;13.8;3528.8;0.3
2020;EAV-180101-U;Sharps (except 180103);24;0.9;;0.9;
2020;EAV-180102-U;Body parts, organs incl. blood bags (ex.180103);16;2.8;;2.8;
2020;EAV-180103-G;Wastes (special requirements to prevent infection);21;11.6;0.0;10.8;0.8
2020;EAV-180104-U;Dressings,plaster casts,linen,disp.cloth.,diapers;119;382.4;0.0;382.0;0.4
2020;EAV-180106-G;Chemicals consisting of or cont. hazardous subst.;11;0.3;0.0;0.3;
2020;EAV-180107-U;Chemicals (except 180106);11;2.3;;2.3;
2020;EAV-180108-G;Cytotoxic and cytostatic medicines;22;2.5;;2.3;0.2
2020;EAV-180109-U;Medicines (except 180108);57;16.2;0.0;16.0;0.2
2020;EAV-180110-G;Amalgam waste from dental care;6;0.2;;0.1;0.1
2020;EAV-180202-G;Wastes (special requirements to prevent infection);16;0.7;0.0;0.6;0.0
2020;EAV-180203-U;Wastes(no special requirements to prevent infect.);23;1.8;0.0;1.8;
2020;EAV-180205-G;Chemicals consisting of or cont. hazardous subst.;3;0.0;0.0;0.0;
2020;EAV-180208-U;Medicines (except 180207);5;0.0;;0.0;0.0
2020;EAV-190102-U;Incineration,pyrolysis: Ferrous mat. fr.bottom ash;27;44.1;;44.1;0.1
2020;EAV-190105-G;Incineration,pyrolysis: Filter cake fr.gas treat.;26;104.3;15.7;48.0;40.5
2020;EAV-190106-G;Incineration,pyrolysis: Aqueous liquid wastes;19;78.4;13.5;64.9;
2020;EAV-190107-G;Incineration,pyrolysis: Solid wastes fr.gas treat.;38;769.3;22.6;650.4;96.2
2020;EAV-190110-G;Incineration,pyrolysis: Spent activated carbon;17;11.9;0.5;11.1;0.3
2020;EAV-190111-G;Incineration,pyrolysis: Bottom ash and slag;65;561.1;33.0;526.6;1.5
2020;EAV-190112-U;Bottom ash and slag (except 190111);207;9469.2;208.5;9147.8;112.8
2020;EAV-190113-G;Incineration,pyrolysis: Fly ash cont. haza. subst.;44;776.9;30.1;591.6;155.2
2020;EAV-190114-U;Fly ash (except 190113);13;46.1;;6.0;40.2
2020;EAV-190115-G;Incineration,pyrolysis: Boiler dust cont.haza.sub.;20;81.5;2.3;67.3;11.9
